"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg."
2013,"December 2013","Exports","Germany",406,2435058
2013,"July 2013","Exports","Croatia",406,1006
2013,"May 2013","Exports","Croatia",406,1054
2013,"June 2013","Exports","Croatia",406,1274
2013,"December 2013","Imports","Germany",406,1299
2013,"August 2013","Exports","Germany",406,3608192
2013,"April 2013","Exports","Germany",406,2819195
2013,"September 2013","Exports","Germany",406,3243818
2013,"October 2013","Imports","Germany",406,1165
2013,"August 2013","Imports","Germany",406,1354
2013,"September 2013","Imports","Germany",406,1287
2013,"January 2013","Exports","Germany",406,5709479
2013,"April 2013","Imports","Germany",406,50
2013,"November 2013","Exports","Croatia",406,1523
2013,"July 2013","Imports","Germany",406,1324
2013,"June 2013","Exports","Germany",406,1819967
2013,"January 2013","Imports","Germany",406,120
2013,"March 2013","Imports","Germany",406,461
2013,"July 2013","Exports","Estonia",406,724000
2013,"March 2013","Exports","Belgium",406,55174
2013,"December 2013","Exports","Belgium",406,62800
2013,"March 2013","Exports","Portugal",406,115
2013,"June 2013","Exports","Belgium",406,60278
2013,"August 2013","Exports","Finland",406,3181100
2013,"February 2013","Exports","Portugal",406,66
2013,"July 2013","Exports","Belgium",406,61600
2013,"December 2013","Exports","Italy",406,716500
2013,"July 2013","Exports","Portugal",406,819
2013,"October 2013","Exports","Finland",406,3151200
2013,"May 2013","Exports","Belgium",406,20155
2013,"March 2013","Exports","Finland",406,2762201
2013,"August 2013","Exports","Belgium",406,60700
2013,"February 2013","Exports","Estonia",406,585900
2013,"October 2013","Exports","Belgium",406,96800
2013,"June 2013","Exports","Finland",406,3119317
2013,"December 2013","Exports","Estonia",406,705200
2013,"July 2013","Exports","Finland",406,2949200
2013,"June 2013","Exports","Estonia",406,723700
2013,"May 2013","Exports","Finland",406,2809112
2013,"January 2013","Exports","Estonia",406,622100
2013,"September 2013","Exports","Belgium",406,82700
2013,"April 2013","Exports","Belgium",406,75770
2013,"May 2013","Exports","Portugal",406,585
2013,"January 2013","Exports","Portugal",406,286
2013,"December 2013","Imports","Finland",406,19600
2013,"November 2013","Exports","Finland",406,3038100
2013,"April 2013","Exports","Egypt",406,NA
2013,"November 2013","Exports","Italy",406,811900
2013,"February 2013","Exports","Finland",406,2720698
2013,"April 2013","Exports","Finland",406,2217022
2013,"May 2013","Exports","Estonia",406,668200
2013,"November 2013","Exports","Belgium",406,99800
2013,"November 2013","Exports","Portugal",406,765
2013,"November 2013","Exports","Estonia",406,744600
2013,"December 2013","Exports","Finland",406,NA
2013,"August 2013","Exports","Australia",406,86014
2013,"July 2013","Exports","Australia",406,28503
2013,"October 2013","Imports","Serbia",406,12607
2013,"August 2013","Exports","Denmark",406,1766500
2013,"January 2013","Exports","Denmark",406,1156200
2013,"May 2013","Exports","Serbia",406,305683
2013,"July 2013","Exports","Denmark",406,1039200
2013,"April 2013","Exports","Australia",406,91834
2013,"August 2013","Exports","Serbia",406,508844
2013,"September 2013","Exports","Rep. of Moldova",406,35930
2013,"August 2013","Exports","Rep. of Moldova",406,72022
2013,"August 2013","Exports","Slovenia",406,5573
2013,"October 2013","Exports","Slovenia",406,5014
2013,"February 2013","Exports","Greece",406,9336
2013,"February 2013","Imports","Rep. of Moldova",406,14943
2013,"June 2013","Imports","Rep. of Moldova",406,973
2013,"June 2013","Exports","Greece",406,20117
2013,"June 2013","Exports","Slovenia",406,3465
2013,"May 2013","Exports","Greece",406,9217
2013,"August 2013","Imports","Rep. of Moldova",406,4018
2013,"September 2013","Exports","Slovenia",406,4341
2013,"July 2013","Imports","Rep. of Moldova",406,17550
2013,"May 2013","Exports","Slovenia",406,2629
2013,"September 2013","Imports","Rep. of Moldova",406,17983
2013,"January 2013","Exports","Slovenia",406,2010
2013,"May 2013","Imports","Rep. of Moldova",406,15139
2013,"March 2013","Imports","Rep. of Moldova",406,13959
2013,"January 2013","Exports","Greece",406,4330
2013,"April 2013","Imports","Rep. of Moldova",406,1336
2013,"January 2013","Imports","Rep. of Moldova",406,4080
2013,"February 2013","Exports","Slovenia",406,1208
2013,"March 2013","Exports","Greece",406,19146
2013,"December 2013","Exports","Slovenia",406,3498
2013,"April 2013","Exports","Greece",406,8080
2013,"July 2013","Exports","Slovenia",406,3300
2013,"November 2013","Imports","Rep. of Moldova",406,17407
2013,"November 2013","Exports","Slovenia",406,5554
2013,"June 2013","Exports","Chile",406,25006
2013,"March 2013","Exports","Slovenia",406,1503
2013,"October 2013","Imports","Rep. of Moldova",406,14728
2013,"April 2013","Exports","Slovenia",406,3810
2013,"December 2013","Imports","Rep. of Moldova",406,19137
2013,"February 2013","Exports","Belgium",406,77604
2013,"September 2013","Exports","Finland",406,3231300
2013,"March 2013","Exports","Estonia",406,804300
2013,"September 2013","Exports","Estonia",406,480800
2013,"August 2013","Exports","Estonia",406,544900
2013,"April 2013","Exports","Estonia",406,762900
2013,"January 2013","Exports","Finland",406,2814113
2013,"October 2013","Exports","Estonia",406,660800
2013,"January 2013","Exports","Belgium",406,56968
2013,"October 2013","Exports","Italy",406,721700
2013,"October 2013","Imports","Lithuania",406,425363
2013,"March 2013","Exports","Lithuania",406,3579117
2013,"January 2013","Exports","United Kingdom",406,80776
2013,"June 2013","Exports","Lithuania",406,3830212
2013,"May 2013","Exports","Latvia",406,349773
2013,"February 2013","Exports","Latvia",406,291585
2013,"February 2013","Exports","United Kingdom",406,57360
2013,"October 2013","Exports","Lithuania",406,1125057
2013,"October 2013","Exports","United Kingdom",406,202860
2013,"May 2013","Exports","United Kingdom",406,84769
2013,"December 2013","Exports","United Kingdom",406,151579
2013,"January 2013","Exports","Latvia",406,269944
2013,"June 2013","Exports","Latvia",406,361517
2013,"September 2013","Exports","Lithuania",406,4161975
2013,"April 2013","Exports","United Kingdom",406,139062
2013,"August 2013","Exports","Lithuania",406,4277779
2013,"April 2013","Exports","Latvia",406,385957
2013,"September 2013","Exports","United Kingdom",406,169555
2013,"November 2013","Exports","Lithuania",406,275055
2013,"March 2013","Exports","Latvia",406,560761
2013,"February 2013","Exports","Lithuania",406,3672299
2013,"August 2013","Exports","United Kingdom",406,99734
2013,"June 2013","Exports","United Kingdom",406,122028
2013,"May 2013","Exports","Lithuania",406,3756628
2013,"July 2013","Exports","United Kingdom",406,106106
2013,"November 2013","Exports","Latvia",406,588067
2013,"July 2013","Exports","Latvia",406,355121
2013,"March 2013","Exports","United Kingdom",406,59452
2013,"November 2013","Exports","United Kingdom",406,324281
2013,"July 2013","Exports","Lithuania",406,4548864
2013,"October 2013","Exports","Latvia",406,631012
2013,"April 2013","Exports","Lithuania",406,4003352
2013,"August 2013","Exports","Latvia",406,399796
2013,"September 2013","Exports","Latvia",406,400823
2013,"December 2013","Imports","Lithuania",406,1
2013,"December 2013","Exports","Latvia",406,681877
2013,"September 2013","Exports","Bulgaria",406,18100
2013,"June 2013","Imports","Georgia",406,34741
2013,"November 2013","Exports","Netherlands",406,7653685
2013,"September 2013","Exports","Netherlands",406,5642303
2013,"December 2013","Exports","Netherlands",406,5860945
2013,"August 2013","Exports","Bulgaria",406,19800
2013,"April 2013","Exports","Bulgaria",406,17800
2013,"December 2013","Imports","Georgia",406,45997
2013,"May 2013","Imports","Georgia",406,48730
2013,"February 2013","Imports","Georgia",406,37973
2013,"January 2013","Imports","Georgia",406,39814
2013,"May 2013","Exports","Sweden",406,40000
2013,"April 2013","Exports","Sweden",406,38000
2013,"June 2013","Exports","Sweden",406,20000
2013,"October 2013","Exports","Sweden",406,19000
2013,"December 2013","Exports","Sweden",406,19000
2013,"February 2013","Exports","Bulgaria",406,18611
2013,"September 2013","Exports","Sweden",406,37000
2013,"July 2013","Imports","Georgia",406,35873
2013,"August 2013","Imports","Georgia",406,31124
2013,"July 2013","Exports","Bulgaria",406,17900
2013,"October 2013","Imports","Georgia",406,63373
2013,"June 2013","Exports","Bulgaria",406,17100
2013,"February 2013","Exports","Sweden",406,39000
2013,"November 2013","Exports","Sweden",406,19000
2013,"March 2013","Exports","Sweden",406,39000
2013,"October 2013","Exports","Netherlands",406,6738753
2013,"April 2013","Imports","Georgia",406,23705
2013,"September 2013","Imports","Georgia",406,46330
2013,"January 2013","Exports","Sweden",406,21000
2013,"May 2013","Exports","Bulgaria",406,18100
2013,"January 2013","Exports","Bulgaria",406,19755
2013,"October 2013","Exports","Bulgaria",406,17200
2013,"July 2013","Exports","Sweden",406,40000
2013,"December 2013","Exports","Bulgaria",406,17900
2013,"November 2013","Exports","Bulgaria",406,35400
2013,"March 2013","Imports","Georgia",406,39974
2013,"January 2013","Exports","EU-28",406,20211188
2013,"November 2013","Imports","EU-28",406,1279
2013,"December 2013","Exports","Slovakia",406,11879
2013,"October 2013","Exports","EU-28",406,22590548
2013,"June 2013","Imports","EU-28",406,1315
2013,"December 2013","Imports","EU-28",406,20872
2013,"January 2013","Imports","EU-28",406,120
2013,"July 2013","Imports","EU-28",406,20850
2013,"September 2013","Exports","EU-28",406,23121774
2013,"July 2013","Exports","EU-28",406,20887079
2013,"May 2013","Exports","Slovakia",406,47743
2013,"February 2013","Exports","Slovakia",406,33326
2013,"January 2013","Imports","Mauritius",406,10
2013,"January 2013","Exports","Slovakia",406,47688
2013,"November 2013","Exports","EU-28",406,23822435
2013,"March 2013","Imports","Mauritius",406,2
2013,"April 2013","Exports","EU-28",406,21171753
2013,"February 2013","Imports","EU-28",406,1473
2013,"March 2013","Imports","EU-28",406,461
2013,"March 2013","Exports","EU-28",406,21667064
2013,"October 2013","Exports","Slovakia",406,34547
2013,"September 2013","Imports","EU-28",406,15671
2013,"August 2013","Imports","Mauritius",406,2
2013,"August 2013","Exports","Slovakia",406,2638
2013,"August 2013","Exports","EU-28",406,23747112
2013,"December 2013","Exports","EU-28",406,19203543
2013,"June 2013","Exports","EU-28",406,19092196
2013,"May 2013","Exports","EU-28",406,20962986
2013,"August 2013","Imports","EU-28",406,1354
2013,"October 2013","Imports","EU-28",406,426530
2013,"April 2013","Exports","Slovakia",406,29038
2013,"March 2013","Exports","Slovakia",406,28022
2013,"April 2013","Imports","Mauritius",406,5
2013,"May 2013","Imports","Mauritius",406,5
2013,"June 2013","Exports","Slovakia",406,32755
2013,"April 2013","Imports","EU-28",406,50
2013,"November 2013","Exports","Slovakia",406,1836
2013,"December 2013","Exports","Argentina",406,796037
2013,"February 2013","Exports","Netherlands",406,3230746
2013,"September 2013","Imports","Azerbaijan",406,131916
2013,"October 2013","Exports","Ireland",406,263972
2013,"October 2013","Exports","Argentina",406,1797770
2013,"June 2013","Imports","Azerbaijan",406,125439
2013,"May 2013","Imports","Azerbaijan",406,186158
2013,"April 2013","Exports","Netherlands",406,4479729
2013,"January 2013","Exports","Netherlands",406,3041568
2013,"February 2013","Imports","Azerbaijan",406,164704
2013,"November 2013","Exports","Ireland",406,206500
2013,"February 2013","Exports","Czech Rep.",406,82000
2013,"May 2013","Exports","Spain",406,2025
2013,"December 2013","Exports","Ireland",406,103958
2013,"December 2013","Exports","Czech Rep.",406,84657
2013,"November 2013","Imports","Azerbaijan",406,167358
2013,"March 2013","Exports","Spain",406,38543
2013,"April 2013","Exports","Ireland",406,110136
2013,"September 2013","Exports","Argentina",406,475069
2013,"January 2013","Exports","Ireland",406,38702
2013,"May 2013","Exports","Ireland",406,75254
2013,"March 2013","Exports","Argentina",406,550070
2013,"August 2013","Exports","Netherlands",406,5330034
2013,"October 2013","Exports","Czech Rep.",406,93125
2013,"February 2013","Exports","Spain",406,51465
2013,"April 2013","Imports","Azerbaijan",406,244720
2013,"February 2013","Exports","Ireland",406,109423
2013,"June 2013","Exports","Czech Rep.",406,70328
2013,"April 2013","Exports","Spain",406,57766
2013,"August 2013","Exports","Spain",406,274
2013,"January 2013","Exports","Argentina",406,449828
2013,"November 2013","Exports","Argentina",406,1172389
2013,"July 2013","Exports","Ireland",406,69663
2013,"March 2013","Exports","Czech Rep.",406,131638
2013,"May 2013","Exports","Argentina",406,874994
2013,"January 2013","Imports","Azerbaijan",406,209390
2013,"December 2013","Exports","Lithuania",406,302863
2013,"January 2013","Exports","Lithuania",406,3104211
2013,"July 2013","Imports","Lithuania",406,19499
2013,"November 2013","Imports","Georgia",406,66365
2013,"March 2013","Exports","Bulgaria",406,17474
2013,"August 2013","Exports","Sweden",406,36000
2013,"July 2013","Imports","Sweden",406,NA
2013,"March 2013","Exports","Armenia",406,22830
2013,"April 2013","Exports","Armenia",406,42388
2013,"October 2013","Imports","Israel",406,NA
2013,"January 2013","Exports","Poland",406,1957957
2013,"August 2013","Exports","Austria",406,138900
2013,"December 2013","Imports","Israel",406,NA
2013,"October 2013","Exports","Austria",406,226600
2013,"July 2013","Exports","Austria",406,151800
2013,"July 2013","Exports","Poland",406,2460604
2013,"April 2013","Imports","Armenia",406,9505
2013,"July 2013","Exports","Italy",406,671700
2013,"June 2013","Exports","Armenia",406,233256
2013,"May 2013","Exports","Ukraine",406,4736324
2013,"March 2013","Exports","Ukraine",406,3669490
2013,"December 2013","Exports","Turkey",406,701
2013,"October 2013","Exports","Armenia",406,182443
2013,"April 2013","Imports","Ukraine",406,447553
2013,"December 2013","Exports","Armenia",406,131710
2013,"January 2013","Exports","Armenia",406,33396
2013,"December 2013","Exports","Ukraine",406,3192801
2013,"July 2013","Imports","Ukraine",406,260831
2013,"December 2013","Exports","Poland",406,2785600
2013,"April 2013","Exports","Turkey",406,156
2013,"February 2013","Exports","Poland",406,1927801
2013,"May 2013","Imports","Israel",406,NA
2013,"February 2013","Imports","Armenia",406,15644
2013,"March 2013","Exports","Poland",406,2300511
2013,"February 2013","Exports","Italy",406,404200
2013,"May 2013","Exports","Italy",406,527200
2013,"December 2013","Exports","Austria",406,215000
2013,"April 2013","Exports","Italy",406,556700
2013,"November 2013","Exports","Ukraine",406,4586730
2013,"June 2013","Exports","Poland",406,2152900
2013,"January 2013","Exports","Italy",406,469100
2013,"October 2013","Exports","Ukraine",406,4628972
2013,"May 2013","Exports","Armenia",406,41760
2013,"February 2013","Exports","Armenia",406,22734
2013,"February 2013","Exports","Kazakhstan",406,NA
2013,"February 2013","Imports","Kazakhstan",406,NA
2013,"June 2013","Exports","Norway",406,46307
2013,"July 2013","Exports","Kazakhstan",406,168
2013,"February 2013","Exports","Norway",406,49001
2013,"December 2013","Imports","Belarus",406,547038
2013,"December 2013","Exports","Belarus",406,10180874
2013,"February 2013","Exports","Belarus",406,11351707
2013,"March 2013","Imports","Belarus",406,264293
2013,"January 2013","Exports","Belarus",406,9602819
2013,"February 2013","Imports","Belarus",406,231924
2013,"August 2013","Imports","Belarus",406,401914
2013,"July 2013","Exports","Norway",406,64134
2013,"March 2013","Exports","Belarus",406,12196125
2013,"October 2013","Imports","Kazakhstan",406,925389
2013,"April 2013","Imports","Kazakhstan",406,NA
2013,"July 2013","Imports","Belarus",406,326805
2013,"November 2013","Imports","Belarus",406,506639
2013,"May 2013","Exports","Kazakhstan",406,NA
2013,"June 2013","Imports","Japan",406,64
2013,"May 2013","Imports","Belarus",406,228925
2013,"September 2013","Exports","Norway",406,16509
2013,"November 2013","Exports","Kazakhstan",406,NA
2013,"October 2013","Imports","Belarus",406,489712
2013,"April 2013","Exports","Norway",406,47515
2013,"June 2013","Exports","Kazakhstan",406,NA
2013,"November 2013","Exports","Belarus",406,10759030
2013,"May 2013","Exports","Belarus",406,11743272
2013,"September 2013","Imports","Belarus",406,356954
2013,"September 2013","Imports","Kazakhstan",406,NA
2013,"November 2013","Exports","Norway",406,58705
2013,"January 2013","Exports","Norway",406,48438
2013,"June 2013","Imports","Kazakhstan",406,NA
2013,"January 2013","Imports","Kazakhstan",406,NA
2013,"December 2013","Exports","Kazakhstan",406,NA
2013,"August 2013","Imports","Kazakhstan",406,NA
2013,"April 2013","Exports","Belarus",406,11768961
2013,"September 2013","Exports","Slovakia",406,23346
2013,"July 2013","Exports","Slovakia",406,15890
2013,"February 2013","Exports","EU-28",406,20169274
2013,"November 2013","Imports","United States of America",406,252
2013,"February 2013","Exports","France",406,811200
2013,"August 2013","Re-imports","Russian Federation",406,62847
2013,"April 2013","Imports","Russian Federation",406,10628
2013,"June 2013","Exports","France",406,873600
2013,"November 2013","Re-imports","Russian Federation",406,76982
2013,"March 2013","Imports","Russian Federation",406,29956
2013,"December 2013","Exports","France",406,722700
2013,"April 2013","Re-imports","Russian Federation",406,10628
2013,"September 2013","Re-imports","Russian Federation",406,13690
2013,"May 2013","Exports","France",406,860300
2013,"November 2013","Exports","Rep. of Korea",406,NA
2013,"April 2013","Exports","France",406,862800
2013,"June 2013","Imports","Russian Federation",406,766
2013,"March 2013","Re-imports","Russian Federation",406,29956
2013,"October 2013","Imports","Russian Federation",406,23889
2013,"August 2013","Exports","France",406,808500
2013,"August 2013","Imports","Jordan",406,170
2013,"October 2013","Imports","United States of America",406,2107
2013,"May 2013","Imports","Russian Federation",406,68151
2013,"January 2013","Exports","France",406,657100
2013,"July 2013","Re-imports","Russian Federation",406,57760
2013,"July 2013","Imports","Kyrgyzstan",406,192982
2013,"February 2013","Imports","Russian Federation",406,22617
2013,"February 2013","Imports","Kyrgyzstan",406,38310
2013,"April 2013","Imports","Kyrgyzstan",406,90195
2013,"February 2013","Re-imports","Russian Federation",406,22617
2013,"December 2013","Re-imports","Russian Federation",406,27276
2013,"June 2013","Imports","Kyrgyzstan",406,162599
2013,"November 2013","Imports","Kyrgyzstan",406,320973
2013,"January 2013","Re-imports","Russian Federation",406,21429
2013,"May 2013","Imports","United States of America",406,2351
2013,"May 2013","Imports","Kyrgyzstan",406,122765
2013,"May 2013","Re-imports","Russian Federation",406,68151
2013,"January 2013","Imports","Russian Federation",406,21429
2013,"November 2013","Imports","Kazakhstan",406,NA
2013,"December 2013","Imports","Japan",406,109
2013,"August 2013","Exports","Norway",406,48216
2013,"July 2013","Imports","Kazakhstan",406,NA
2013,"March 2013","Exports","Kazakhstan",406,NA
2013,"April 2013","Exports","Japan",406,109
2013,"July 2013","Exports","Belarus",406,12184298
2013,"December 2013","Exports","Norway",406,88015
2013,"March 2013","Imports","Kazakhstan",406,NA
2013,"April 2013","Exports","Kazakhstan",406,NA
2013,"June 2013","Imports","Belarus",406,255987
2013,"January 2013","Imports","Belarus",406,215263
2013,"June 2013","Exports","Belarus",406,11158373
2013,"December 2013","Imports","Kazakhstan",406,NA
2013,"May 2013","Imports","Kazakhstan",406,NA
2013,"September 2013","Exports","Kazakhstan",406,NA
2013,"October 2013","Exports","Belarus",406,11544602
2013,"September 2013","Exports","Belarus",406,11055566
2013,"October 2013","Exports","Kazakhstan",406,NA
2013,"March 2013","Exports","Norway",406,48594
2013,"May 2013","Exports","Norway",406,47188
2013,"January 2013","Exports","Kazakhstan",406,NA
2013,"April 2013","Imports","Belarus",406,311347
2013,"August 2013","Exports","Belarus",406,12201840
2013,"October 2013","Exports","Norway",406,90572
2013,"August 2013","Exports","Kazakhstan",406,NA
2013,"January 2013","Exports","Spain",406,20547
2013,"July 2013","Imports","Azerbaijan",406,148079
2013,"February 2013","Exports","Argentina",406,275034
2013,"August 2013","Imports","Azerbaijan",406,153971
2013,"January 2013","Exports","Czech Rep.",406,65561
2013,"November 2013","Exports","Czech Rep.",406,114494
2013,"July 2013","Exports","Spain",406,212
2013,"September 2013","Exports","Czech Rep.",406,61541
2013,"August 2013","Exports","Czech Rep.",406,90874
2013,"August 2013","Exports","Argentina",406,350101
2013,"October 2013","Imports","Azerbaijan",406,169115
2013,"June 2013","Exports","Ireland",406,45391
2013,"June 2013","Exports","Netherlands",406,3993785
2013,"July 2013","Exports","Netherlands",406,4781623
2013,"July 2013","Exports","Czech Rep.",406,74352
2013,"March 2013","Exports","Ireland",406,69844
2013,"May 2013","Exports","Netherlands",406,5239601
2013,"October 2013","Exports","Spain",406,175
2013,"July 2013","Exports","Argentina",406,350081
2013,"April 2013","Exports","Czech Rep.",406,105211
2013,"June 2013","Exports","Spain",406,734
2013,"September 2013","Exports","Ireland",406,105512
2013,"May 2013","Exports","Czech Rep.",406,60228
2013,"September 2013","Exports","Spain",406,13
2013,"March 2013","Imports","Azerbaijan",406,177161
2013,"June 2013","Exports","Argentina",406,275025
2013,"August 2013","Exports","Ireland",406,67566
2013,"April 2013","Exports","Argentina",406,525109
2013,"March 2013","Exports","Netherlands",406,5281047
2013,"June 2013","Re-imports","Russian Federation",406,766
2013,"March 2013","Imports","Jordan",406,294
2013,"April 2013","Imports","United States of America",406,1831
2013,"December 2013","Imports","Kyrgyzstan",406,364772
2013,"October 2013","Imports","Kyrgyzstan",406,291876
2013,"November 2013","Imports","Russian Federation",406,76982
2013,"March 2013","Imports","Kyrgyzstan",406,75487
2013,"August 2013","Imports","Russian Federation",406,62847
2013,"September 2013","Imports","Kyrgyzstan",406,234302
2013,"June 2013","Imports","Jordan",406,419
2013,"November 2013","Imports","Jordan",406,259
2013,"September 2013","Imports","United States of America",406,NA
2013,"September 2013","Imports","Russian Federation",406,13690
2013,"November 2013","Exports","United States of America",406,NA
2013,"September 2013","Imports","Jordan",406,362
2013,"December 2013","Imports","Russian Federation",406,27276
2013,"July 2013","Exports","France",406,779400
2013,"October 2013","Re-imports","Russian Federation",406,23889
2013,"November 2013","Exports","France",406,946800
2013,"February 2013","Imports","France",406,100
2013,"October 2013","Exports","France",406,964100
2013,"March 2013","Exports","France",406,944700
2013,"October 2013","Imports","Jordan",406,241
2013,"April 2013","Imports","Jordan",406,1024
2013,"July 2013","Imports","Russian Federation",406,57760
2013,"October 2013","Exports","United States of America",406,NA
2013,"September 2013","Exports","France",406,872200
2013,"October 2013","Imports","Armenia",406,18638
2013,"August 2013","Exports","Poland",406,2762166
2013,"August 2013","Imports","Israel",406,NA
2013,"June 2013","Imports","Ukraine",406,231689
2013,"May 2013","Exports","Poland",406,2042101
2013,"March 2013","Imports","Armenia",406,11336
2013,"March 2013","Exports","Italy",406,559900
2013,"April 2013","Exports","Poland",406,2382196
2013,"September 2013","Exports","Italy",406,642700
2013,"September 2013","Imports","Ukraine",406,246705
2013,"June 2013","Exports","Ukraine",406,5220103
2013,"June 2013","Imports","Armenia",406,16970
2013,"September 2013","Exports","Austria",406,161300
2013,"January 2013","Imports","Armenia",406,4772
2013,"April 2013","Exports","Ukraine",406,4474034
2013,"October 2013","Exports","Turkey",406,328
2013,"November 2013","Exports","Austria",406,198800
2013,"September 2013","Imports","Poland",406,14400
2013,"February 2013","Imports","Israel",406,NA
2013,"June 2013","Exports","Italy",406,538800
2013,"September 2013","Exports","Poland",406,2023200
2013,"August 2013","Imports","Ukraine",406,457713
2013,"May 2013","Exports","Austria",406,162900
2013,"June 2013","Exports","Austria",406,NA
2013,"July 2013","Exports","Ukraine",406,4686336
2013,"November 2013","Exports","Poland",406,3084200
2013,"November 2013","Exports","Armenia",406,97252
2013,"January 2013","Imports","Ukraine",406,306502
2013,"October 2013","Imports","Ukraine",406,381252
2013,"February 2013","Exports","Turkey",406,40
2013,"December 2013","Imports","Ukraine",406,249591
2013,"February 2013","Imports","Ukraine",406,239465
2013,"January 2013","Exports","Ukraine",406,3543631
2013,"October 2013","Exports","Poland",406,3050600
2013,"August 2013","Exports","Italy",406,604100
2013,"May 2013","Imports","Ukraine",406,276709
2013,"March 2013","Imports","Ukraine",406,383630
2013,"November 2013","Imports","Armenia",406,27147
2013,"December 2013","Imports","Armenia",406,13053
2013,"November 2013","Imports","Ukraine",406,188350
2013,"February 2013","Exports","Ukraine",406,2981950
2013,"September 2013","Exports","Ukraine",406,4487316
2013,"August 2013","Exports","Ukraine",406,3653666
2013,"May 2013","Imports","Armenia",406,15543
2014,"February 2014","Exports","Denmark",406,2154331
2014,"April 2014","Exports","Australia",406,110122
2014,"August 2014","Exports","Greece",406,15007
2014,"May 2014","Exports","Australia",406,22281
2014,"March 2014","Exports","Denmark",406,2058641
2014,"November 2014","Exports","Denmark",406,2938
2014,"August 2014","Exports","Denmark",406,364879
2014,"July 2014","Exports","Greece",406,31293
2014,"July 2014","Exports","United Kingdom",406,83333
2014,"January 2014","Exports","United Kingdom",406,69568
2014,"July 2014","Exports","Australia",406,13312
2014,"May 2014","Exports","Greece",406,14321
2014,"February 2014","Exports","United Kingdom",406,70727
2014,"February 2014","Exports","Australia",406,199004
2014,"May 2014","Exports","United Kingdom",406,85573
2014,"June 2014","Exports","Denmark",406,1716366
2014,"June 2014","Exports","United Kingdom",406,99082
2014,"January 2014","Exports","Denmark",406,2406009
2014,"June 2014","Exports","Greece",406,8186
2014,"August 2014","Exports","Australia",406,30847
2014,"August 2014","Exports","United Kingdom",406,29832
2014,"May 2014","Exports","Denmark",406,1779774
2014,"March 2014","Exports","Greece",406,15915
2014,"April 2014","Exports","Greece",406,14009
2014,"June 2014","Exports","Australia",406,14091
2014,"March 2014","Exports","Australia",406,187704
2014,"April 2014","Exports","Denmark",406,1603475
2014,"March 2014","Exports","United Kingdom",406,110993
2014,"April 2014","Exports","United Kingdom",406,101810
2014,"July 2014","Exports","Denmark",406,1976428
2014,"August 2014","Imports","Greece",406,15007
2014,"January 2014","Exports","Australia",406,190354
2014,"October 2014","Imports","United States of America",406,NA
2014,"January 2014","Exports","Slovakia",406,32008
2014,"April 2014","Exports","Slovakia",406,307
2014,"July 2014","Exports","Cyprus",406,496
2014,"May 2014","Exports","Cyprus",406,8422
2014,"June 2014","Exports","Slovakia",406,22241
2014,"March 2014","Exports","Slovakia",406,45722
2014,"July 2014","Imports","United States of America",406,3678
2014,"April 2014","Exports","Ireland",406,151373
2014,"February 2014","Exports","Ireland",406,131653
2014,"February 2014","Exports","Slovakia",406,24400
2014,"May 2014","Imports","United States of America",406,361
2014,"January 2014","Exports","Ireland",406,103432
2014,"December 2014","Imports","United States of America",406,NA
2014,"April 2014","Imports","United States of America",406,1013
2014,"June 2014","Exports","Cyprus",406,672
2014,"August 2014","Imports","United States of America",406,NA
2014,"May 2014","Exports","Slovakia",406,6053
2014,"September 2014","Imports","United States of America",406,1235
2014,"March 2014","Exports","Ireland",406,123030
2014,"June 2014","Exports","Ireland",406,102417
2014,"October 2014","Imports","Slovakia",406,19
2014,"July 2014","Exports","Slovakia",406,51317
2014,"September 2014","Imports","Ireland",406,10
2014,"May 2014","Exports","Ireland",406,71563
2014,"July 2014","Exports","Ireland",406,169553
2014,"March 2014","Imports","United States of America",406,304
2014,"November 2014","Exports","Ireland",406,22235
2014,"May 2014","Exports","Argentina",406,399859
2014,"April 2014","Imports","Azerbaijan",406,234240
2014,"July 2014","Imports","Azerbaijan",406,160399
2014,"June 2014","Exports","Argentina",406,49993
2014,"January 2014","Exports","Argentina",406,1993226
2014,"August 2014","Exports","Argentina",406,1071685
2014,"March 2014","Exports","Argentina",406,873848
2014,"August 2014","Imports","Azerbaijan",406,247886
2014,"June 2014","Exports","Czech Rep.",406,240442
2014,"October 2014","Imports","Ukraine",406,143181
2014,"November 2014","Imports","Ukraine",406,133376
2014,"June 2014","Exports","Portugal",406,432
2014,"July 2014","Exports","Argentina",406,174954
2014,"June 2014","Imports","Ukraine",406,110441
2014,"January 2014","Imports","Egypt",406,NA
2014,"September 2014","Imports","Azerbaijan",406,221474
2014,"July 2014","Imports","Portugal",406,2
2014,"January 2014","Imports","Azerbaijan",406,121990
2014,"April 2014","Imports","Ukraine",406,263479
2014,"July 2014","Exports","Portugal",406,228
2014,"June 2014","Exports","Ukraine",406,1519103
2014,"September 2014","Exports","Argentina",406,2423419
2014,"January 2014","Exports","Czech Rep.",406,74798
2014,"December 2014","Exports","Argentina",406,1445632
2014,"July 2014","Imports","Ukraine",406,204757
2014,"June 2014","Imports","Azerbaijan",406,165346
2014,"March 2014","Imports","Azerbaijan",406,111192
2014,"November 2014","Exports","Argentina",406,2861774
2014,"May 2014","Exports","Ukraine",406,1724935
2014,"September 2014","Imports","Ukraine",406,109512
